"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.106 2.7669222204904 5
"2" 0.5 0.47 2.46275470349606 8
"3" 0.5 0.123 2.90718724312092 3
"4" 0.5 0.785 3.12184454077787 1
"5" 0.5 0.726 2.71535028389802 6
"6" 0.5 0.156 2.39519325240015 9
"7" 0.5 0.894 2.18921021919769 13
"8" 0.5 0.8 2.09215209152876 14
"9" 0.5 0.24 2.90346721873912 4
"10" 0.5 0.625 2.2807168792017 11
"11" 0.5 0.655 3.00683804458468 2
"12" 0.5 0.488 2.21958654517068 12
"13" 0.5 0.859 2.59323782060421 7
"14" 0.5 0.789 1.86284206309934 15
"15" 0.5 0.207 2.36709986501619 10
