"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.11 -2.10078308648488 11
"2" 0.5 0.409 -2.03277248994271 7
"3" 0.5 0.096 -2.03738752858077 8
"4" 0.5 0.313 -1.70404862034244 2
"5" 0.5 0.464 -2.17466445503296 13
"6" 0.5 0.124 -1.97229702948887 5
"7" 0.5 0.587 -2.00906046384617 6
"8" 0.5 0.408 -2.04938151907368 9
"9" 0.5 0.479 -2.21782113243563 14
"10" 0.5 0.54 -1.96987799972693 4
"11" 0.5 0.575 -1.95966935778102 3
"12" 0.5 0.692 -2.06046506556016 10
"13" 0.5 0.375 -1.49430551860671 1
"14" 0.5 0.396 -2.22302543082235 15
"15" 0.5 0.1 -2.10267186648572 12
