"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.185 -2.23682536396119 10
"2" 0.5 0.487 -2.29641657137401 14
"3" 0.5 0.185 -2.2276951389107 9
"4" 0.5 0.361 -2.23995811656048 11
"5" 0.5 0.502 -2.15072418909998 8
"6" 0.5 0.241 -2.28442783413396 13
"7" 0.5 0.789 -2.0961528605348 4
"8" 0.5 0.399 -2.2570287264887 12
"9" 0.5 0.527 -2.29848313934699 15
"10" 0.5 0.554 -2.00754934514109 2
"11" 0.5 0.509 -1.83033344046211 1
"12" 0.5 0.799 -2.12261162528414 5
"13" 0.5 0.667 -2.14854511149052 7
"14" 0.5 0.75 -2.0399030337907 3
"15" 0.5 0.165 -2.13141622998036 6
