"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.797 2.29246354409034 3
"2" 0.5 0.144 2.11746153583993 10
"3" 0.5 0.554 2.35324192994684 2
"4" 0.5 0.229 2.03388088960916 13
"5" 0.5 0.071 2.03175893982092 14
"6" 0.5 0.436 2.22631311893106 4
"7" 0.5 0.133 2.08186184526346 12
"8" 0.5 0.087 2.15883182521641 7
"9" 0.5 0.115 1.91434616796675 15
"10" 0.5 0.17 2.16760234817277 6
"11" 0.5 0.221 2.17048864305068 5
"12" 0.5 0.128 2.15864990410449 8
"13" 0.5 0.146 2.11477929524876 11
"14" 0.5 0.111 2.13407260087773 9
"15" 0.5 0.734 2.42481909558179 1
