"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.287 -2.21013638848524 7
"2" 0.5 0.703 -2.26116293664735 10
"3" 0.5 0.525 -2.17821978712303 5
"4" 0.5 0.73 -2.27953591481434 14
"5" 0.5 0.875 -1.57750997904651 1
"6" 0.5 0.622 -2.29599046339548 15
"7" 0.5 0.895 -2.14348014887956 4
"8" 0.5 0.728 -2.26032622223794 9
"9" 0.5 0.921 -2.26284942518679 11
"10" 0.5 0.597 -2.27872105524877 13
"11" 0.5 0.539 -1.62286255169891 2
"12" 0.5 0.59 -2.18179549751531 6
"13" 0.5 0.813 -2.2152182553607 8
"14" 0.5 0.882 -2.27690957497383 12
"15" 0.5 0.339 -1.83838163642149 3
