"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.451 -1.01049729961215 12
"2" 0.5 0.633 -0.570015305621463 6
"3" 0.5 0.66 -0.462626473125487 3
"4" 0.5 0.693 -1.26596010805636 13
"5" 0.5 0.681 -0.946932261509683 11
"6" 0.5 0.709 -1.55482587723929 15
"7" 0.5 0.293 -0.190459678683044 2
"8" 0.5 0.669 -0.665104323881918 8
"9" 0.5 0.65 -1.43741906348043 14
"10" 0.5 0.58 -0.832771319605438 9
"11" 0.5 0.771 -0.645122695122889 7
"12" 0.5 0.437 -0.524960830032773 5
"13" 0.5 0.506 -0.880503511478102 10
"14" 0.5 0.488 0.0990932887590332 1
"15" 0.5 0.52 -0.50425536796891 4
