"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.926 0.85466049874948 7
"2" 0.5 0.94 0.870846142049499 6
"3" 0.5 0.71 1.20562865709782 3
"4" 0.5 0.785 0.894127703238047 5
"5" 0.5 0.144 1.26356108459055 2
"6" 0.5 0.823 -0.202284705930381 13
"7" 0.5 0.243 -0.0879458866709344 12
"8" 0.5 0.283 -0.0392119803760895 11
"9" 0.5 0.52 -0.468828386660806 15
"10" 0.5 0.754 0.77462052728327 8
"11" 0.5 0.769 1.425549281712 1
"12" 0.5 0.697 -0.300493257071236 14
"13" 0.5 0.505 0.928140447265267 4
"14" 0.5 0.497 0.0290164008964376 10
"15" 0.5 0.958 0.72571702426725 9
