"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.179 -1.52153659621152 6
"2" 0.5 0.332 -1.85171473542645 9
"3" 0.5 0.408 -0.42197646203167 4
"4" 0.5 0.234 -0.101014406274056 1
"5" 0.5 0.393 -1.66967961199518 7
"6" 0.5 0.156 -2.28361141722373 15
"7" 0.5 0.824 -2.21404518548766 13
"8" 0.5 0.485 -2.23900530215036 14
"9" 0.5 0.202 -0.351183369774893 3
"10" 0.5 0.261 -2.07758884854699 10
"11" 0.5 0.165 -1.28074095548864 5
"12" 0.5 0.444 -2.16495892776346 11
"13" 0.5 0.411 -0.324433253427735 2
"14" 0.5 0.268 -2.19837576516477 12
"15" 0.5 0.103 -1.83378173913593 8
