"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.242 2.6239878166162 8
"2" 0.5 0.306 2.8774446493804 1
"3" 0.5 0.163 2.85933054172823 2
"4" 0.5 0.619 1.98433647256957 14
"5" 0.5 0.681 2.43555129010946 12
"6" 0.5 0.474 2.74742117325234 5
"7" 0.5 0.47 2.48789877721339 10
"8" 0.5 0.504 2.45429089781468 11
"9" 0.5 0.454 1.95304581735245 15
"10" 0.5 0.415 2.56277803383798 9
"11" 0.5 0.449 2.63643062780905 7
"12" 0.5 0.265 2.6612251330428 6
"13" 0.5 0.593 2.32783629174717 13
"14" 0.5 0.615 2.76562856568131 4
"15" 0.5 0.118 2.80587871278553 3
