"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.258 -1.33340217290343 7
"2" 0.5 0.743 0.18947287310717 2
"3" 0.5 0.29 0.497986835094033 1
"4" 0.5 0.604 -1.76600765183 11
"5" 0.5 0.707 -1.46620569509746 9
"6" 0.5 0.338 -1.79390865285378 12
"7" 0.5 0.897 -0.925840759241291 5
"8" 0.5 0.561 -0.35160849550503 3
"9" 0.5 0.78 -2.25856727310495 15
"10" 0.5 0.689 -1.47112200688994 10
"11" 0.5 0.683 -1.24951147907396 6
"12" 0.5 0.827 -1.82179408202862 13
"13" 0.5 0.79 -0.368598064415878 4
"14" 0.5 0.784 -2.25281440403021 14
"15" 0.5 0.269 -1.44947411515539 8
