"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.508 -0.507456665937444 10
"2" 0.5 0.411 -0.225834958842203 6
"3" 0.5 0.906 0.294935537535361 3
"4" 0.5 0.175 -0.719022155258094 13
"5" 0.5 0.503 -0.238009799644975 7
"6" 0.5 0.572 -1.09893401189407 14
"7" 0.5 0.743 0.235444713964538 4
"8" 0.5 0.684 -0.446649650756105 9
"9" 0.5 0.18 -1.2399209793632 15
"10" 0.5 0.254 0.295720130191803 2
"11" 0.5 0.119 0.0725371550106646 5
"12" 0.5 0.401 -0.284591289119657 8
"13" 0.5 0.195 0.769176553174948 1
"14" 0.5 0.234 -0.600316922730975 11
"15" 0.5 0.542 -0.694593351670276 12
