"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.753 0.677392926427757 5
"2" 0.5 0.6 0.695496422435359 4
"3" 0.5 0.663 0.751706570991883 3
"4" 0.5 0.894 0.857474375139713 2
"5" 0.5 0.669 0.446503668489635 8
"6" 0.5 0.243 0.0360105948384917 14
"7" 0.5 0.557 0.224621085771766 13
"8" 0.5 0.703 0.370284102870896 11
"9" 0.5 0.674 -0.0405441363250086 15
"10" 0.5 0.665 0.440468194364861 9
"11" 0.5 0.62 0.92385228942227 1
"12" 0.5 0.55 0.649101337704908 6
"13" 0.5 0.696 0.604212005793717 7
"14" 0.5 0.423 0.353868721374927 12
"15" 0.5 0.683 0.414550373051548 10
