"likelihood" "bart" "expr" "rank_size"
"1" 0.00259364854865485 0.215 2.793072680445 4
"2" 0.604626303392001 0.294 2.33753900281044 10
"3" 0.772533213712281 0.399 2.72106811875554 6
"4" 0.778998531860692 0.426 3.29058008852868 1
"5" 0.607275038411152 0.18 2.62182823910739 7
"6" 0.29949713886459 0.342 -0.131997033185858 12
"7" 0.946598693779338 0.512 -1.4757610548152 15
"8" 0.184271054873373 0.847 -0.800564293260619 14
"9" 0.000757730553554867 0.149 -0.239817881393412 13
"10" 0.780028358978651 0.639 2.59383835737228 8
"11" 0.250524240196765 0.669 2.74861841252765 5
"12" 0.263747279482635 0.24 3.25293684079383 2
"13" 0.00266825298795404 0.28 3.01873764967627 3
"14" 0.289682931163074 0.84 0.884025556817838 11
"15" 0.12245210141292 0.94 2.37509222314976 9
