"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.858 2.61244559921649 3
"2" 0.5 0.642 2.44605936846232 8
"3" 0.5 0.912 2.69728407417572 2
"4" 0.5 0.744 2.45865986351486 7
"5" 0.5 0.723 2.36617236669146 10
"6" 0.5 0.325 1.83842144853291 14
"7" 0.5 0.513 2.17290316116032 13
"8" 0.5 0.911 2.31591121541437 11
"9" 0.5 0.744 1.49195031117764 15
"10" 0.5 0.697 2.49615750350811 5
"11" 0.5 0.852 2.7047313733261 1
"12" 0.5 0.43 2.19069869634525 12
"13" 0.5 0.543 2.47411697377155 6
"14" 0.5 0.586 2.3723119359739 9
"15" 0.5 0.898 2.58660316909003 4
