"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.127 4.36827152899367 1
"2" 0.5 0.541 3.08552391516356 9
"3" 0.5 0.302 3.17335508242029 8
"4" 0.5 0.735 4.29071239813423 2
"5" 0.5 0.589 2.14023319006546 12
"6" 0.5 0.45 2.0169370803683 14
"7" 0.5 0.643 1.99713471003427 15
"8" 0.5 0.926 3.72674411636824 5
"9" 0.5 0.328 2.18430028469457 11
"10" 0.5 0.774 3.73973493312135 4
"11" 0.5 0.577 3.17427288493039 7
"12" 0.5 0.424 2.68654993597422 10
"13" 0.5 0.806 3.76577182150461 3
"14" 0.5 0.885 2.05824344444044 13
"15" 0.5 0.554 3.63304814074089 6
