"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.131 -2.29209614054267 5
"2" 0.5 0.317 -2.2874316414058 4
"3" 0.5 0.112 -2.29844637766431 12
"4" 0.5 0.477 -2.3009322759611 15
"5" 0.5 0.77 -2.30016309398617 13
"6" 0.5 0.174 -2.2960912873891 11
"7" 0.5 0.755 -2.29342621071436 6
"8" 0.5 0.385 -2.23464419618467 1
"9" 0.5 0.417 -2.29517121502003 10
"10" 0.5 0.531 -2.29384747713828 7
"11" 0.5 0.713 -2.29514583632556 9
"12" 0.5 0.702 -2.29472317420875 8
"13" 0.5 0.916 -2.27883969087355 3
"14" 0.5 0.691 -2.30091267933673 14
"15" 0.5 0.127 -2.26391510812759 2
