"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.626 -1.71027099605532 9
"2" 0.5 0.166 -1.66996103756346 7
"3" 0.5 0.409 -1.6491876866707 6
"4" 0.5 0.297 -1.81444308077045 12
"5" 0.5 0.338 -1.75763950386782 11
"6" 0.5 0.345 -1.85517249309929 14
"7" 0.5 0.211 -0.919912858148411 1
"8" 0.5 0.162 -1.53875847855271 5
"9" 0.5 0.222 -1.2165163517311 3
"10" 0.5 0.228 -1.44278720768543 4
"11" 0.5 0.317 -1.68004166964406 8
"12" 0.5 0.164 -1.88170389556052 15
"13" 0.5 0.313 -1.15917966457847 2
"14" 0.5 0.143 -1.81512913861236 13
"15" 0.5 0.449 -1.73207152064112 10
