"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.396 3.7392171386645 2
"2" 0.5 0.601 3.20698771518864 7
"3" 0.5 0.146 3.10464762598666 8
"4" 0.5 0.834 3.41536054896165 5
"5" 0.5 0.43 2.57400341955197 14
"6" 0.5 0.241 3.24287932799808 6
"7" 0.5 0.821 2.34161624807438 15
"8" 0.5 0.662 2.81033487796172 12
"9" 0.5 0.628 3.51893610976579 3
"10" 0.5 0.752 3.07669933636467 10
"11" 0.5 0.308 2.64665298189693 13
"12" 0.5 0.775 3.08523170819011 9
"13" 0.5 0.892 3.45271795477349 4
"14" 0.5 0.697 2.99947392573214 11
"15" 0.5 0.569 4.05354556176379 1
