"likelihood" "bart" "expr" "rank_size"
"1" 5.3652877987819e-27 0.248 2.47432905442293 3
"2" 2.23449783649266e-08 0.327 0.0669554801565187 5
"3" 0.0108773143130409 0.272 -0.352230552657589 7
"4" 0.271784375178679 0.95 -1.98587271294509 14
"5" 7.66353447535266e-18 0.96 4.1235323338291 2
"6" 0.273342473461071 0.493 -1.73685191691633 12
"7" 0.324103022791793 0.878 -1.64826937526236 11
"8" 0.525480475286026 0.883 -2.06362657930811 15
"9" 0.676545156023249 0.395 -1.79107003097819 13
"10" 1.74648499473092e-17 0.923 -0.249517034906603 6
"11" 2.39457456579462e-10 0.986 4.23889280948007 1
"12" 2.93658290885166e-30 0.176 0.628902639717935 4
"13" 0.0855122816843772 0.225 -0.999994356069582 9
"14" 8.79924189297007e-16 0.973 -0.593311066422315 8
"15" 0.019632842468526 0.902 -1.14240185696334 10
