"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.886 3.41963886084008 2
"2" 0.5 0.295 3.15310368413898 12
"3" 0.5 0.544 3.40401305757623 3
"4" 0.5 0.288 3.36437582115035 5
"5" 0.5 0.246 3.33343323601999 7
"6" 0.5 0.418 2.61036386305578 15
"7" 0.5 0.289 3.17997012579831 11
"8" 0.5 0.135 3.36795935384974 4
"9" 0.5 0.327 3.11956068499288 13
"10" 0.5 0.263 3.32438811217801 8
"11" 0.5 0.323 3.33885078503947 6
"12" 0.5 0.316 3.19510843177837 10
"13" 0.5 0.295 3.00208847166327 14
"14" 0.5 0.284 3.23475053808582 9
"15" 0.5 0.736 3.5336983351365 1
