"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.164 3.62712692473314 5
"2" 0.5 0.23 3.84435597130639 2
"3" 0.5 0.793 3.79364328124087 3
"4" 0.5 0.867 3.47529318794673 10
"5" 0.5 0.893 3.4932873297175 8
"6" 0.5 0.184 3.41005881181489 12
"7" 0.5 0.738 3.36781193420148 13
"8" 0.5 0.918 3.45376920957107 11
"9" 0.5 0.468 2.86158179862835 15
"10" 0.5 0.659 3.5305574850972 7
"11" 0.5 0.631 3.60994834290103 6
"12" 0.5 0.09 3.17288242671909 14
"13" 0.5 0.799 3.49003233264102 9
"14" 0.5 0.857 4.12250186234188 1
"15" 0.5 0.487 3.69515538671615 4
