"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.0679999999999999 5.38297919820024 15
"2" 0.5 0.107 6.14193864178689 8
"3" 0.5 0.866 6.39682495205493 6
"4" 0.5 0.0610000000000001 5.55633776464783 13
"5" 0.5 0.158 5.73157162866078 11
"6" 0.5 0.133 5.87605373942706 10
"7" 0.5 0.838 7.13147147858358 1
"8" 0.5 0.786 6.22165117227383 7
"9" 0.5 0.0669999999999999 5.56488621573538 12
"10" 0.5 0.109 6.93953735796874 2
"11" 0.5 0.0659999999999999 5.93409743489193 9
"12" 0.5 0.109 5.45851230872715 14
"13" 0.5 0.078 6.40923882011616 5
"14" 0.5 0.278 6.58883303407097 3
"15" 0.5 0.084 6.42674956079629 4
