"likelihood" "bart" "expr" "rank_size"
"1" 1.79441605042525e-35 0.475 3.44995904267661 1
"2" 6.76269429374444e-62 0.613 2.90723082945423 8
"3" 2.54193476287321e-60 0.365 3.2100164530674 3
"4" 9.07472097682764e-30 0.473 3.12868151739617 4
"5" 1.56880944647973e-82 0.706 3.05234103319911 5
"6" 0.237920619192215 0.482 2.1964876770718 14
"7" 7.65317851017085e-05 0.943 2.23335308319795 13
"8" 6.60589728682123e-15 0.869 2.40103577837301 12
"9" 8.55758398624409e-79 0.524 1.84536231643583 15
"10" 5.65115106655817e-59 0.49 2.77148291968548 9
"11" 1.77817045285874e-21 0.474 3.00961024816185 7
"12" 6.44401131775685e-32 0.647 3.02043922335273 6
"13" 3.78426887538657e-65 0.465 2.68319253546336 10
"14" 1.45514860267729e-25 0.781 2.64190166274592 11
"15" 2.48656918880626e-31 0.432 3.31719336438649 2
