"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.132 -1.01830894661202 9
"2" 0.5 0.387 -0.160031009661191 3
"3" 0.5 0.097 -0.490900230238754 4
"4" 0.5 0.346 -1.43379712184758 12
"5" 0.5 0.447 -0.518380257064539 6
"6" 0.5 0.46 -0.960988121835985 8
"7" 0.5 0.647 -0.0417574568586549 2
"8" 0.5 0.315 -1.69559256908624 14
"9" 0.5 0.531 -1.40237248144361 11
"10" 0.5 0.444 -1.71086743519323 15
"11" 0.5 0.541 -1.35882424261268 10
"12" 0.5 0.678 -0.51727973165208 5
"13" 0.5 0.607 -0.568911614651202 7
"14" 0.5 0.63 -0.0102232572543911 1
"15" 0.5 0.111 -1.43571073130622 13
