"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.313 1.39888104066636 12
"2" 0.5 0.163 2.0015650472125 1
"3" 0.5 0.402 1.71073963468098 4
"4" 0.5 0.505 1.5274341914268 7
"5" 0.5 0.523 1.45023980106975 10
"6" 0.5 0.751 1.49711467435975 8
"7" 0.5 0.177 1.40204146211575 11
"8" 0.5 0.399 1.20623705009934 14
"9" 0.5 0.131 1.18869448213511 15
"10" 0.5 0.242 1.6114429944075 5
"11" 0.5 0.751 1.49366065069792 9
"12" 0.5 0.0600000000000001 1.76113193787685 3
"13" 0.5 0.089 1.53660673779712 6
"14" 0.5 0.553 1.80155391198873 2
"15" 0.5 0.684 1.38448443980253 13
