"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.704 2.03367830195885 5
"2" 0.5 0.169 1.62303459883411 10
"3" 0.5 0.475 2.02993229734955 6
"4" 0.5 0.184 2.15427296756989 1
"5" 0.5 0.103 2.1220824539666 2
"6" 0.5 0.827 1.37414189451761 14
"7" 0.5 0.095 1.37633602487494 13
"8" 0.5 0.128 1.66269266571305 9
"9" 0.5 0.17 1.14917170175902 15
"10" 0.5 0.102 1.6857678945814 8
"11" 0.5 0.143 1.93604227328504 7
"12" 0.5 0.13 1.61431146320037 11
"13" 0.5 0.085 2.08144361260766 3
"14" 0.5 0.128 1.47798353527599 12
"15" 0.5 0.49 2.05016364584741 4
