"likelihood" "bart" "expr" "rank_size"
"1" 0.0144963955794845 0.815 3.9243268365046 3
"2" 0.0168112256748898 0.946 2.98550668629092 9
"3" 0.020084880346961 0.205 3.49435232422902 7
"4" 0.00586927802930394 0.592 3.938195496588 2
"5" 2.69292207730242e-08 0.525 3.49774232901606 6
"6" 0.0267116478491057 0.678 2.63889316752351 12
"7" 0.00704776916241361 0.671 2.23629560574715 15
"8" 0.0130583329789992 0.216 2.51510509491486 14
"9" 7.68238297052898e-05 0.77 2.56995850813384 13
"10" 0.390551692427037 0.917 3.20214937287797 8
"11" 0.000242300476349787 0.869 3.72669898205798 5
"12" 0.335211016847059 0.923 2.92558937771941 10
"13" 1.70719770018048e-06 0.867 3.85611016378821 4
"14" 0.0112804002327082 0.769 2.87001909749966 11
"15" 0.141467583989367 0.804 4.22777610072345 1
