"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.419 3.09453393946113 11
"2" 0.5 0.733 3.34268046504801 7
"3" 0.5 0.608 3.16414948968058 9
"4" 0.5 0.614 4.01046404698572 1
"5" 0.5 0.564 1.91927580041975 15
"6" 0.5 0.762 3.83869075312171 2
"7" 0.5 0.845 2.84906837411375 14
"8" 0.5 0.858 3.37293318126412 6
"9" 0.5 0.564 3.26410030402561 8
"10" 0.5 0.597 3.13264439458151 10
"11" 0.5 0.471 2.93080732533158 12
"12" 0.5 0.806 3.4562126840278 5
"13" 0.5 0.662 3.64212463347616 3
"14" 0.5 0.788 2.90217097637514 13
"15" 0.5 0.748 3.54320180702537 4
