"likelihood" "bart" "expr" "rank_size"
"1" 0.174327509600975 0.261 -2.2597416654493 11
"2" 0.00259855403212363 0.577 -2.25802363391484 9
"3" 8.91152501429799e-06 0.373 -2.21559229870944 4
"4" 0.00697423824285078 0.839 -2.26264398496422 12
"5" 1.90593113765343e-07 0.844 -2.26318766977652 13
"6" 0.307003941529432 0.47 -2.27942988463933 15
"7" 0.401276094216747 0.741 -2.21106389855528 3
"8" 0.288129119077091 0.476 -2.23164751010428 5
"9" 2.15114596867318e-30 0.93 -2.27052452328707 14
"10" 0.0654604504156587 0.898 -2.24690495252 7
"11" 0.269762440030907 0.921 -2.24852235766944 8
"12" 0.754942490681459 0.97 -2.24574140226888 6
"13" 0.00200971776358444 0.925 -2.05397918506461 1
"14" 0.00513653357106694 0.677 -2.2593097159773 10
"15" 0.00541511435818012 0.44 -2.16164797347585 2
