"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.582 3.06322869531316 2
"2" 0.5 0.358 3.00368707137603 3
"3" 0.5 0.799 3.08947709506857 1
"4" 0.5 0.378 2.86364155928059 8
"5" 0.5 0.44 2.90269299623283 7
"6" 0.5 0.475 2.33563538859677 15
"7" 0.5 0.662 2.69078523767375 11
"8" 0.5 0.762 2.67629186899038 12
"9" 0.5 0.313 2.5522182036137 14
"10" 0.5 0.241 2.848373536501 9
"11" 0.5 0.179 2.98992439040459 4
"12" 0.5 0.258 2.93921969359683 6
"13" 0.5 0.256 2.6395583547929 13
"14" 0.5 0.2 2.8011981598679 10
"15" 0.5 0.578 2.97492755051605 5
