"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.853 2.13666473357361 8
"2" 0.5 0.722 2.37633861857897 2
"3" 0.5 0.836 2.60472696803952 1
"4" 0.5 0.834 2.20752318990213 6
"5" 0.5 0.678 2.12201333415814 9
"6" 0.5 0.171 1.57271415050695 15
"7" 0.5 0.573 2.03793399333729 11
"8" 0.5 0.657 1.80755166676748 14
"9" 0.5 0.769 1.97514455411533 13
"10" 0.5 0.722 2.23401009444467 5
"11" 0.5 0.601 2.28613966470152 3
"12" 0.5 0.559 2.16609015921833 7
"13" 0.5 0.632 2.27303562455593 4
"14" 0.5 0.42 2.10470453316182 10
"15" 0.5 0.816 2.01468878280232 12
