"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.192 -2.26208613837771 11
"2" 0.5 0.51 -1.96594659943319 2
"3" 0.5 0.295 -2.20845463266403 8
"4" 0.5 0.549 -2.28951617992596 15
"5" 0.5 0.774 -0.283874608698325 1
"6" 0.5 0.331 -2.2851522946677 14
"7" 0.5 0.873 -2.10057048161046 5
"8" 0.5 0.51 -2.16734589888356 7
"9" 0.5 0.854 -2.26528064340955 12
"10" 0.5 0.545 -2.26553311795535 13
"11" 0.5 0.594 -2.22945552245069 10
"12" 0.5 0.67 -1.98128895212253 3
"13" 0.5 0.825 -2.08529905744488 4
"14" 0.5 0.816 -2.22293911233723 9
"15" 0.5 0.179 -2.1389300644713 6
