"likelihood" "bart" "expr" "rank_size"
"1" 0.00774698194796539 0.45 2.74779223899505 5
"2" 0.000150336875276277 0.73 2.58325180535543 7
"3" 6.77779656141634e-05 0.526 3.15842354312861 2
"4" 0.00345591966435729 0.668 3.30506961648724 1
"5" 9.94885001334989e-07 0.86 2.55022306308976 8
"6" 0.541885264957543 0.532 0.11251384147815 15
"7" 0.578790220547654 0.835 1.48906924899875 11
"8" 0.000365765083656872 0.659 0.910998376077352 14
"9" 5.27392016207865e-05 0.807 1.57004077690435 10
"10" 0.014654071581885 0.721 2.36519542905888 9
"11" 0.00433615074035344 0.684 2.85536275298351 4
"12" 9.9189396887046e-10 0.707 1.24386570487651 12
"13" 0.00992038596199355 0.768 2.71085914347848 6
"14" 0.0294677727664913 0.735 1.16191326263534 13
"15" 1.03354466759672e-09 0.535 3.1149757226213 3
