"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.392 -1.43755964397936 10
"2" 0.5 0.773 -1.06975016211094 4
"3" 0.5 0.501 -0.868308390251868 2
"4" 0.5 0.631 -1.31436185009624 8
"5" 0.5 0.763 -1.10563490857665 5
"6" 0.5 0.579 -1.71143514735822 15
"7" 0.5 0.809 -1.22061866085676 6
"8" 0.5 0.578 -1.62719681909964 12
"9" 0.5 0.792 -1.67267231572519 14
"10" 0.5 0.753 -1.22219966460631 7
"11" 0.5 0.819 -0.760669483476782 1
"12" 0.5 0.83 -1.66116878740074 13
"13" 0.5 0.775 -1.04011690221896 3
"14" 0.5 0.735 -1.46513277482253 11
"15" 0.5 0.434 -1.31467778597143 9
