"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.456 1.78612292906762 13
"2" 0.5 0.447 2.03106833213559 7
"3" 0.5 0.419 2.49250406850735 1
"4" 0.5 0.225 1.95643637475683 8
"5" 0.5 0.547 1.44893397759594 14
"6" 0.5 0.774 1.89626338381439 11
"7" 0.5 0.755 2.35424027187425 3
"8" 0.5 0.629 1.84496218299725 12
"9" 0.5 0.336 1.40705709041326 15
"10" 0.5 0.23 1.9533561811874 9
"11" 0.5 0.153 2.06596703553178 6
"12" 0.5 0.504 1.91528348759107 10
"13" 0.5 0.322 2.15275646758304 5
"14" 0.5 0.457 2.41002388992149 2
"15" 0.5 0.356 2.26361280285595 4
