"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.279 -0.949050514655648 5
"2" 0.5 0.716 -0.859574944241007 4
"3" 0.5 0.353 -0.703604996216868 3
"4" 0.5 0.369 -1.02255081261827 6
"5" 0.5 0.46 -1.55141294614137 9
"6" 0.5 0.516 -2.26152876569593 14
"7" 0.5 0.732 -2.24559942653354 13
"8" 0.5 0.39 -2.26797185769914 15
"9" 0.5 0.747 -1.23155332781548 7
"10" 0.5 0.739 -2.15789389073134 12
"11" 0.5 0.85 -1.82368531995388 11
"12" 0.5 0.754 -1.6732534113134 10
"13" 0.5 0.582 -0.331956412730846 2
"14" 0.5 0.727 -1.45750097908229 8
"15" 0.5 0.34 -0.214735452628935 1
