"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.744 3.82159330435759 8
"2" 0.5 0.432 3.72669769990679 10
"3" 0.5 0.651 4.16140382891991 6
"4" 0.5 0.303 3.25153451664973 15
"5" 0.5 0.305 3.58533939769173 12
"6" 0.5 0.858 3.28570115616105 14
"7" 0.5 0.181 4.62864660358768 1
"8" 0.5 0.309 4.50913275717113 2
"9" 0.5 0.358 3.55574370297901 13
"10" 0.5 0.198 4.29423399066122 5
"11" 0.5 0.319 4.0933561296463 7
"12" 0.5 0.218 3.80495273629914 9
"13" 0.5 0.183 3.62368178890311 11
"14" 0.5 0.236 4.43781838700292 4
"15" 0.5 0.641 4.47528040191115 3
