"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.094 -1.37280870149091 14
"2" 0.5 0.194 -0.966050112678685 9
"3" 0.5 0.713 -0.340729377015278 3
"4" 0.5 0.126 -1.2961835024471 13
"5" 0.5 0.441 -1.01518981536789 10
"6" 0.5 0.158 -1.4176604639496 15
"7" 0.5 0.9 0.00738264259217758 1
"8" 0.5 0.85 -0.965031994193141 8
"9" 0.5 0.098 -1.02027845453817 11
"10" 0.5 0.224 -0.257317630281611 2
"11" 0.5 0.107 -0.769203250768461 5
"12" 0.5 0.276 -1.25825939644075 12
"13" 0.5 0.258 -0.758245985656589 4
"14" 0.5 0.325 -0.903332581669186 6
"15" 0.5 0.1 -0.948177106400297 7
