"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.2 -2.25603141427561 8
"2" 0.5 0.423 -2.23908881934693 6
"3" 0.5 0.195 -2.2750137041291 12
"4" 0.5 0.3 -1.93466892549995 3
"5" 0.5 0.328 -2.2854197814096 13
"6" 0.5 0.363 -2.29538111969875 15
"7" 0.5 0.541 -2.23058507342838 5
"8" 0.5 0.305 -2.26112729775222 10
"9" 0.5 0.656 -2.25633370342889 9
"10" 0.5 0.415 -1.8992736694543 2
"11" 0.5 0.785 -2.26781572493015 11
"12" 0.5 0.641 -2.24198607848825 7
"13" 0.5 0.433 -1.71964768369309 1
"14" 0.5 0.427 -2.28759473219811 14
"15" 0.5 0.109 -2.12403928020367 4
