"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.866 -2.22831467507474 7
"2" 0.5 0.174 -2.2919806837443 15
"3" 0.5 0.573 -2.26252940614577 10
"4" 0.5 0.381 1.18230940778817 1
"5" 0.5 0.101 -2.24144532357668 8
"6" 0.5 0.623 -2.28795341525869 13
"7" 0.5 0.121 -2.28536143926072 12
"8" 0.5 0.124 -2.28471615289854 11
"9" 0.5 0.179 -2.24176347865214 9
"10" 0.5 0.171 -2.17829970192176 5
"11" 0.5 0.227 -2.22309179746201 6
"12" 0.5 0.169 -1.23979255409677 3
"13" 0.5 0.197 -0.679036613039008 2
"14" 0.5 0.117 -2.28911739369075 14
"15" 0.5 0.726 -2.15655019466272 4
