"likelihood" "bart" "expr" "rank_size"
"1" 0.569145245931048 0.757 1.63559968879898 14
"2" 0.947050923582056 0.836 2.4580872663716 2
"3" 0.344196325642527 0.405 2.43109054137954 4
"4" 0.962527976946173 0.847 2.12009175645316 8
"5" 0.0145851794263757 0.328 1.93630612860811 11
"6" 0.858965221387341 0.457 1.64437079980666 13
"7" 0.0987133162357523 0.44 2.33210605526106 5
"8" 0.402828160758829 0.557 2.07527854441764 10
"9" 0.0965449083706269 0.732 1.36981425097735 15
"10" 0.0143602896861533 0.859 1.86233218258174 12
"11" 0.0154539083721054 0.747 2.13403446665793 7
"12" 0.0203656805582252 0.747 2.55805013596796 1
"13" 0.387662179563585 0.912 2.44198094472362 3
"14" 0.965316566514167 0.701 2.14784560687373 6
"15" 0.928205487942987 0.899 2.10148558155854 9
