"likelihood" "bart" "expr" "rank_size"
"1" 0.00219764777564576 0.137 -1.36061769678612 12
"2" 0.088094436403685 0.575 -1.32729814230441 9
"3" 0.642235284870806 0.14 -0.884786692479383 2
"4" 4.67371188515833e-11 0.422 -1.35676394358224 11
"5" 0.000747138884099925 0.357 -1.34358398948976 10
"6" 0.861252594368525 0.409 -1.32713551137833 8
"7" 0.00019746132458605 0.254 -0.945824450361145 4
"8" 0.00102095814190163 0.241 -1.07620724581292 6
"9" 1.21322344223832e-13 0.462 -1.60984242519002 13
"10" 0.0169300802668 0.486 -1.68054362633682 15
"11" 0.344392010876438 0.338 -0.730280703407537 1
"12" 0.00642949552371236 0.775 -1.32519081827244 7
"13" 0.276622022253643 0.484 -1.03506218620773 5
"14" 0.253091815603993 0.488 -1.67208944175268 14
"15" 0.834378307062904 0.128 -0.906643529606636 3
