"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.801 1.61241740466005 13
"2" 0.5 0.256 2.4099895139264 1
"3" 0.5 0.291 2.1430102536779 6
"4" 0.5 0.661 1.86712441048506 10
"5" 0.5 0.125 1.86326053703045 11
"6" 0.5 0.548 2.06732365911657 8
"7" 0.5 0.131 2.28194504778505 2
"8" 0.5 0.176 1.87627462980167 9
"9" 0.5 0.188 1.47807253909019 15
"10" 0.5 0.27 2.20698587127492 4
"11" 0.5 0.164 2.13838764746115 7
"12" 0.5 0.325 2.19522257847403 5
"13" 0.5 0.468 1.8115931847539 12
"14" 0.5 0.139 2.26597295359091 3
"15" 0.5 0.764 1.55697011807086 14
