"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.436 1.95164277580106 3
"2" 0.5 0.33 2.28758690209979 1
"3" 0.5 0.098 1.83118951461322 7
"4" 0.5 0.912 1.68515704016168 9
"5" 0.5 0.151 1.11217523208902 13
"6" 0.5 0.123 0.456752687841247 15
"7" 0.5 0.38 1.87464037356669 5
"8" 0.5 0.295 0.944284895500609 14
"9" 0.5 0.496 1.75977796995957 8
"10" 0.5 0.693 1.37063521629602 11
"11" 0.5 0.221 1.89153904664382 4
"12" 0.5 0.719 1.86577122027415 6
"13" 0.5 0.928 1.66664131184888 10
"14" 0.5 0.495 1.24183807596249 12
"15" 0.5 0.666 2.18289163257938 2
