"likelihood" "bart" "expr" "rank_size"
"1" 0.861800152355235 0.223 -1.37574309683409 11
"2" 0.0440126118766915 0.202 -1.52636025888986 13
"3" 0.634917618950805 0.184 -1.49367653526516 12
"4" 0.331687279703513 0.391 -1.26341250244903 10
"5" 0.293442466647377 0.498 -0.945776813737561 7
"6" 0.208094442328077 0.674 -0.770179798011211 5
"7" 8.56170824788524e-09 0.366 -0.465573880562155 2
"8" 0.620158775775939 0.33 -0.336094732488606 1
"9" 0.554162942233532 0.331 -1.63358230254882 14
"10" 0.141267979087982 0.193 -0.682850204472374 4
"11" 0.00112329392238252 0.232 -0.480684309237342 3
"12" 0.261802797470288 0.258 -1.20724572674307 8
"13" 0.570148737846565 0.396 -0.857334148987642 6
"14" 0.568572749112631 0.343 -1.24489370462822 9
"15" 0.958961586919297 0.147 -1.89683952261464 15
