"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.238 2.17135578873931 2
"2" 0.5 0.569 1.80559495889713 8
"3" 0.5 0.768 2.03827049227745 4
"4" 0.5 0.926 2.02077117785904 5
"5" 0.5 0.902 1.7183505016074 10
"6" 0.5 0.337 1.6962760263424 11
"7" 0.5 0.665 1.49049232474468 14
"8" 0.5 0.929 1.58323350685248 13
"9" 0.5 0.737 1.35519286649159 15
"10" 0.5 0.913 1.93329079604838 7
"11" 0.5 0.92 2.13471697693114 3
"12" 0.5 0.529 1.78310461337673 9
"13" 0.5 0.907 2.20646294905188 1
"14" 0.5 0.908 1.65989101693795 12
"15" 0.5 0.542 1.95129245505616 6
