"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.814 1.77253651255559 10
"2" 0.5 0.261 2.06573676151342 2
"3" 0.5 0.548 1.87581515582327 4
"4" 0.5 0.563 2.06180130143139 3
"5" 0.5 0.305 1.53855999099028 14
"6" 0.5 0.248 1.85918819278559 5
"7" 0.5 0.294 1.77647184321086 9
"8" 0.5 0.252 1.80146074955199 7
"9" 0.5 0.283 1.16299456282916 15
"10" 0.5 0.281 1.78951749313508 8
"11" 0.5 0.313 1.72220251346861 12
"12" 0.5 0.243 1.84957465861961 6
"13" 0.5 0.407 2.16261526194596 1
"14" 0.5 0.178 1.76754062130287 11
"15" 0.5 0.615 1.6408647264478 13
