"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.261 2.47977274403266 10
"2" 0.5 0.637 2.8451697673099 4
"3" 0.5 0.887 2.73791980919327 5
"4" 0.5 0.896 2.97413332600682 1
"5" 0.5 0.892 2.93363980225343 3
"6" 0.5 0.353 2.3055064239676 14
"7" 0.5 0.723 2.45992482529511 11
"8" 0.5 0.894 2.45973295864448 12
"9" 0.5 0.699 1.93557297853036 15
"10" 0.5 0.87 2.71594749681424 7
"11" 0.5 0.683 2.93409962445819 2
"12" 0.5 0.281 2.72122820537074 6
"13" 0.5 0.897 2.59234311332923 8
"14" 0.5 0.892 2.45548177039221 13
"15" 0.5 0.488 2.56675585448299 9
