"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.758 3.2105337108904 1
"2" 0.5 0.894 -0.264181843987314 9
"3" 0.5 0.891 0.32155861527432 5
"4" 0.5 0.6 0.125062975301868 6
"5" 0.5 0.914 2.38455208277845 2
"6" 0.5 0.92 -1.35800026938745 13
"7" 0.5 0.742 -1.56895155941938 15
"8" 0.5 0.633 -1.04674923598437 12
"9" 0.5 0.874 -1.53897985290841 14
"10" 0.5 0.799 -0.28558725692163 10
"11" 0.5 0.848 1.92737009834481 3
"12" 0.5 0.859 -0.386297289922921 11
"13" 0.5 0.728 -0.117877259539855 7
"14" 0.5 0.779 0.519595265774841 4
"15" 0.5 0.83 -0.122943856122606 8
