"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.438 2.36156314888669 5
"2" 0.5 0.336 2.84548971316152 1
"3" 0.5 0.32 2.31208702389595 7
"4" 0.5 0.151 2.24078225210818 9
"5" 0.5 0.326 2.49334309940149 2
"6" 0.5 0.788 1.74975786642738 14
"7" 0.5 0.521 2.05534034249234 13
"8" 0.5 0.376 1.72254970085968 15
"9" 0.5 0.218 2.24609255415652 8
"10" 0.5 0.171 2.08186658575878 12
"11" 0.5 0.127 2.33419291589404 6
"12" 0.5 0.353 2.45358600748941 3
"13" 0.5 0.202 2.38128114805714 4
"14" 0.5 0.236 2.17513934277611 10
"15" 0.5 0.296 2.16960730834605 11
