"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.784 -0.787790689693225 7
"2" 0.5 0.36 -0.498426917680856 4
"3" 0.5 0.825 -1.07010302860789 11
"4" 0.5 0.456 0.986684199679549 1
"5" 0.5 0.201 -1.02971699313107 10
"6" 0.5 0.728 -1.51138636942241 15
"7" 0.5 0.149 -0.20873640763878 3
"8" 0.5 0.339 -1.16227502725609 12
"9" 0.5 0.289 -0.685095961927206 6
"10" 0.5 0.419 -0.526479506490335 5
"11" 0.5 0.62 -0.837049193995499 9
"12" 0.5 0.223 -0.820332046341027 8
"13" 0.5 0.435 0.51937573641564 2
"14" 0.5 0.261 -1.34357638500767 13
"15" 0.5 0.888 -1.37435916181851 14
