"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.103 2.46388742524363 12
"2" 0.5 0.267 2.67972657581971 7
"3" 0.5 0.855 2.90138443594172 2
"4" 0.5 0.136 2.62910158484497 10
"5" 0.5 0.651 2.52884696561927 11
"6" 0.5 0.283 1.78558547834615 15
"7" 0.5 0.887 2.89119458517748 3
"8" 0.5 0.914 2.22020076318411 13
"9" 0.5 0.123 1.89239925024928 14
"10" 0.5 0.171 2.81259029275044 4
"11" 0.5 0.08 2.66146550099522 9
"12" 0.5 0.211 2.76935915570018 5
"13" 0.5 0.369 3.06529509793448 1
"14" 0.5 0.815 2.71640335678102 6
"15" 0.5 0.441 2.67654533025824 8
