"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.684 1.8484466689464 9
"2" 0.5 0.515 2.22519066756969 6
"3" 0.5 0.701 1.60341980190912 14
"4" 0.5 0.18 1.69758530523017 12
"5" 0.5 0.645 1.65068724063092 13
"6" 0.5 0.866 2.5591885529883 3
"7" 0.5 0.436 2.90169260280533 2
"8" 0.5 0.378 2.49346912015049 4
"9" 0.5 0.515 1.20553847069565 15
"10" 0.5 0.366 2.04967821988372 8
"11" 0.5 0.395 1.70564311862684 11
"12" 0.5 0.456 2.38118912338378 5
"13" 0.5 0.324 2.1029345526548 7
"14" 0.5 0.371 3.2374157232283 1
"15" 0.5 0.598 1.74273130964707 10
