"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.797 1.32648225270813 1
"2" 0.5 0.626 0.374315592117863 8
"3" 0.5 0.724 1.13308051574127 3
"4" 0.5 0.83 0.351227378953663 9
"5" 0.5 0.641 0.821600326965843 4
"6" 0.5 0.211 -0.729572709152089 15
"7" 0.5 0.643 -0.043627670680582 11
"8" 0.5 0.465 0.664062852833397 6
"9" 0.5 0.591 -0.545130686508423 13
"10" 0.5 0.726 0.149137127100169 10
"11" 0.5 0.513 0.680339965103709 5
"12" 0.5 0.673 -0.638966430500702 14
"13" 0.5 0.783 0.585321015295081 7
"14" 0.5 0.49 -0.386674991629736 12
"15" 0.5 0.89 1.23447704433156 2
