"likelihood" "bart" "expr" "rank_size"
"1" 3.58687815859104e-07 0.838 -1.65830171951637 10
"2" 3.50350558160302e-22 0.088 -1.05377613558697 3
"3" 1.23156124132032e-07 0.604 -1.29823341071851 5
"4" 9.01951527418883e-19 0.323 0.883017802242517 1
"5" 8.68266558076512e-22 0.0629999999999999 -2.09873592535982 15
"6" 1.33793425613158e-11 0.448 -1.63131943671089 9
"7" 0.887971928527733 0.114 -1.67239299241959 11
"8" 0.00269183008298221 0.075 -1.7100927787743 13
"9" 1.40396113415738e-08 0.088 -1.35768507024274 6
"10" 6.64180269290858e-11 0.099 -1.18993537500722 4
"11" 2.00361342358455e-05 0.181 -1.38747025009569 7
"12" 0.475428314468734 0.092 -1.67978252041615 12
"13" 6.0909783507964e-10 0.174 -0.133287121079664 2
"14" 0.095643428424334 0.094 -1.81484706506297 14
"15" 0.0890986767971443 0.72 -1.55453335534364 8
