"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.877 1.87485804617917 10
"2" 0.5 0.926 2.04624611794587 5
"3" 0.5 0.894 1.95952617617551 7
"4" 0.5 0.846 1.82669465675491 11
"5" 0.5 0.745 1.26387737384716 15
"6" 0.5 0.261 1.62405775600318 13
"7" 0.5 0.91 1.7938907948561 12
"8" 0.5 0.963 1.99269748262269 6
"9" 0.5 0.861 1.40926639672004 14
"10" 0.5 0.884 2.13534330594281 3
"11" 0.5 0.636 1.94622245584876 8
"12" 0.5 0.815 2.07826537816447 4
"13" 0.5 0.823 1.91963742946987 9
"14" 0.5 0.857 2.22952087125479 2
"15" 0.5 0.972 2.32653617628813 1
