"likelihood" "bart" "expr" "rank_size"
"1" 0.5 0.128 4.54177876470919 1
"2" 0.5 0.675 4.23954507343927 9
"3" 0.5 0.398 4.44587867381397 3
"4" 0.5 0.934 4.24876049595785 8
"5" 0.5 0.854 4.30047979652894 6
"6" 0.5 0.524 4.1970808296252 11
"7" 0.5 0.682 3.67140901802923 15
"8" 0.5 0.789 4.21715088632308 10
"9" 0.5 0.361 4.04422925731998 14
"10" 0.5 0.907 4.17954369524295 12
"11" 0.5 0.966 4.4248734708577 4
"12" 0.5 0.247 4.270761013514 7
"13" 0.5 0.541 4.11729020540893 13
"14" 0.5 0.958 4.40141999818859 5
"15" 0.5 0.774 4.5066615470854 2
